timestamp,elapsed_sec,yaw,pitch,ear,status,threshold_mode,tag
2026-08-20T11:26:34.072,33.772,5.84,178.84,0.1648,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.090,33.791,4.93,178.66,0.1679,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.109,33.809,5.24,178.67,0.1696,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.128,33.828,7.28,178.68,0.1765,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.147,33.847,9.3,178.83,0.1818,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.188,33.889,9.5,179.07,0.1956,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.220,33.921,9.58,178.73,0.2051,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.257,33.957,10.37,179.18,0.2152,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.295,33.995,6.55,179.18,0.2125,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.326,34.027,6.07,179.11,0.2223,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.357,34.057,1.7,179.9,0.2158,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.388,34.089,2.09,179.99,0.2177,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.420,34.121,-1.78,179.08,0.2188,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.451,34.151,-1.36,179.13,0.2198,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.493,34.193,0.52,179.42,0.2173,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.519,34.219,-1.7,178.76,0.2206,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.563,34.264,1.16,179.02,0.2181,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.598,34.299,0.12,178.73,0.2172,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.634,34.334,-0.41,178.75,0.2206,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.668,34.369,0.14,178.43,0.212,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.704,34.405,0.12,178.83,0.2118,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.739,34.439,0.65,178.84,0.2142,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.775,34.475,0.54,179.02,0.2022,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.810,34.511,2.19,179.34,0.2047,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.846,34.547,0.57,179.56,0.2114,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.880,34.58,1.64,179.23,0.2002,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.909,34.61,-1.98,179.12,0.2028,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.944,34.645,-1.66,179.16,0.2013,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:34.973,34.674,-1.27,-179.91,0.2066,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.008,34.709,-2.62,-179.64,0.2108,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.044,34.744,-4.92,179.7,0.2144,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.079,34.779,-3.15,179.65,0.214,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.114,34.815,-6.77,179.83,0.2156,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.150,34.85,-8.21,179.75,0.2147,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.184,34.885,-7.26,179.91,0.2154,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.219,34.919,-8.91,-179.95,0.2167,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.253,34.954,-7.86,179.86,0.2158,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.288,34.989,-7.16,179.88,0.2135,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.324,35.025,-8.28,-179.99,0.2134,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.363,35.064,-7.96,-179.81,0.2136,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.400,35.1,-9.29,-179.69,0.213,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.435,35.135,-9.09,-179.71,0.2096,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.461,35.162,-9.64,-179.61,0.2061,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.481,35.181,-8.73,-179.63,0.2023,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.500,35.2,-9.33,-179.43,0.202,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.518,35.219,-10.55,-179.23,0.2072,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.567,35.268,-12.08,-178.87,0.2127,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.602,35.303,-12.85,-178.65,0.2175,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.627,35.327,-14.49,-178.47,0.2256,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.663,35.363,-15.23,-178.21,0.2318,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.691,35.392,-15.14,-178.16,0.2314,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.736,35.436,-15.85,-178.08,0.2342,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.771,35.471,-16.02,-178.0,0.2344,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.797,35.498,-15.82,-177.98,0.2336,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.827,35.528,-15.8,-177.9,0.237,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.860,35.561,-16.16,-177.79,0.2364,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.900,35.601,-15.84,-177.77,0.2325,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.926,35.627,-13.43,-178.0,0.1958,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:35.968,35.668,-13.92,-177.99,0.1875,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.003,35.703,-13.38,-178.2,0.1843,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.029,35.73,-12.36,-178.43,0.1805,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.064,35.764,-13.13,-178.64,0.1955,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.103,35.804,-13.02,-179.02,0.2005,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.138,35.839,-13.22,-178.94,0.2095,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.164,35.865,-14.42,-178.79,0.2174,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.203,35.904,-14.04,-178.62,0.2174,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.238,35.939,-14.1,-179.14,0.225,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.273,35.974,-13.09,-179.44,0.2255,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.308,36.009,-12.84,-179.22,0.2241,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.337,36.038,-11.4,-179.58,0.2223,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.359,36.059,-10.86,-179.43,0.2214,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.401,36.101,-9.4,-179.72,0.2153,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.439,36.14,-9.81,-179.85,0.2186,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.473,36.174,-10.65,-179.68,0.2188,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.496,36.197,-10.17,-179.73,0.2182,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.536,36.236,-10.65,-179.64,0.2185,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.569,36.27,-10.7,-179.6,0.2179,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.603,36.304,-10.51,-179.43,0.2146,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.633,36.333,-10.61,-179.41,0.212,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.665,36.366,-8.9,-179.54,0.1812,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.705,36.406,-6.97,-179.84,0.1607,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.737,36.437,-7.44,-179.83,0.1611,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.772,36.473,-7.11,-179.92,0.1664,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.808,36.509,-7.13,179.99,0.168,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.842,36.543,-6.16,179.51,0.1756,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.872,36.573,-6.35,179.54,0.1912,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.895,36.596,-6.73,179.61,0.1968,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.926,36.627,-6.58,179.48,0.2042,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.962,36.663,-7.15,179.9,0.2122,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:36.998,36.699,-7.32,-179.95,0.2133,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.026,36.727,-7.01,-179.91,0.214,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.070,36.771,-6.65,-179.93,0.2134,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.105,36.805,-7.12,-179.84,0.2127,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.137,36.838,-7.43,179.95,0.2195,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.175,36.876,-7.26,179.8,0.2177,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.208,36.909,-7.06,179.51,0.2195,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.245,36.945,-4.31,178.9,0.2242,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.280,36.981,-3.93,-179.85,0.2238,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.316,37.017,-4.59,179.3,0.2194,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.351,37.052,-4.73,179.59,0.2183,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.385,37.085,-2.25,178.98,0.216,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.420,37.121,-1.38,179.2,0.2165,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.461,37.161,-3.76,179.25,0.2192,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.496,37.196,-4.93,179.62,0.2173,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.532,37.232,-4.78,179.74,0.2115,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.566,37.266,-4.02,179.66,0.2107,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.599,37.3,-4.96,179.59,0.2089,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.634,37.335,-4.9,179.26,0.2053,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.670,37.37,-8.07,179.74,0.2061,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.704,37.404,-9.67,179.96,0.2056,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.737,37.438,-9.83,179.96,0.2117,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.771,37.472,-9.92,179.93,0.2093,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.807,37.508,-9.78,179.83,0.2086,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.842,37.543,-9.15,179.78,0.2067,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.877,37.578,-9.05,179.75,0.1985,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.913,37.613,-8.08,179.78,0.1989,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.947,37.648,-8.64,179.94,0.1949,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.971,37.672,-8.48,179.94,0.1942,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:37.992,37.693,-8.41,-179.99,0.1923,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.011,37.712,-9.14,-179.88,0.1868,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.040,37.74,-9.49,-179.9,0.1834,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.079,37.779,-9.31,-179.99,0.1848,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.114,37.814,-8.76,179.96,0.1835,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.148,37.848,-9.19,-179.95,0.1808,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.170,37.87,-8.9,-179.94,0.1818,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.206,37.907,-8.74,179.89,0.1818,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.248,37.948,-8.64,179.91,0.1819,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.284,37.984,-8.65,179.97,0.1801,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.319,38.019,-9.12,179.99,0.1825,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.355,38.055,-9.58,179.99,0.1834,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.389,38.09,-9.47,180.0,0.1791,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.424,38.125,-8.95,179.88,0.1801,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.461,38.161,-9.1,179.91,0.1806,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.496,38.196,-9.08,-179.9,0.1805,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.531,38.232,-8.74,-179.92,0.172,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.567,38.268,-8.79,-179.94,0.172,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.603,38.303,-9.09,-179.96,0.1713,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.638,38.339,-9.23,180.0,0.174,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.674,38.374,-9.28,-179.92,0.1754,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.709,38.409,-9.36,-179.9,0.1733,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.743,38.443,-9.11,-179.91,0.1711,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.768,38.468,-8.77,-179.94,0.1666,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.792,38.492,-8.76,-179.83,0.1679,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.821,38.522,-8.81,-179.83,0.1684,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.855,38.555,-8.78,-179.81,0.1705,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.891,38.591,-8.49,-179.81,0.1725,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.926,38.627,-8.34,-179.83,0.1662,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.963,38.664,-8.77,-179.75,0.1715,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:38.999,38.699,-8.94,-179.7,0.1722,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.034,38.735,-8.72,-179.7,0.1675,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.069,38.769,-8.7,-179.6,0.1672,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.104,38.804,-8.91,-179.34,0.1656,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.139,38.84,-9.37,-179.27,0.1636,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.173,38.874,-10.01,-179.08,0.1634,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.208,38.909,-10.41,-178.71,0.1617,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.244,38.945,-10.28,-178.75,0.1629,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.279,38.98,-9.9,-178.75,0.1497,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.315,39.016,-10.07,-177.88,0.1513,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.352,39.052,-10.16,-177.32,0.1466,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.388,39.089,-10.1,-176.43,0.1399,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.423,39.124,-9.95,-176.61,0.1405,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.459,39.16,-9.79,-176.36,0.1384,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.496,39.196,-10.22,-175.67,0.1499,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.532,39.232,-9.79,-175.04,0.1271,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.567,39.267,-8.53,-174.55,0.0576,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.600,39.301,-7.84,-173.96,0.0666,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.636,39.337,-7.21,-173.52,0.0797,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.671,39.372,-6.37,-173.43,0.0715,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.706,39.406,-6.24,-172.58,0.0909,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.741,39.442,-5.88,-171.58,0.0726,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.772,39.472,-4.91,-170.89,0.0725,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.793,39.494,-4.12,-171.01,0.0641,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.813,39.513,-3.85,-170.66,0.0635,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.831,39.532,-3.1,-170.99,0.0692,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.850,39.55,-4.6,-170.85,0.0737,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.877,39.578,-4.55,-171.51,0.0884,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.924,39.624,-6.69,-171.39,0.0965,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.960,39.661,-9.46,-171.41,0.1165,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:39.996,39.696,-11.18,-170.44,0.1219,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.030,39.731,-14.09,-170.2,0.1404,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.065,39.766,-16.34,-170.53,0.1545,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.100,39.801,-18.12,-170.52,0.148,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.135,39.836,-20.91,-170.8,0.1693,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.171,39.871,-22.13,-171.28,0.1782,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.205,39.906,-23.32,-171.4,0.1944,Teralih,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.236,39.937,-24.21,-171.22,0.2104,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.258,39.958,-24.4,-170.97,0.2249,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.280,39.98,-25.61,-170.98,0.2334,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.323,40.024,-25.96,-170.84,0.2418,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.357,40.058,-26.23,-170.74,0.2511,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.391,40.092,-26.47,-170.89,0.2543,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.420,40.121,-26.5,-171.29,0.2606,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.458,40.159,-26.47,-171.33,0.2642,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.493,40.194,-27.5,-171.14,0.2648,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.527,40.227,-26.8,-171.26,0.2369,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.560,40.261,-27.02,-171.4,0.2274,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.591,40.292,-26.47,-171.2,0.2147,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.625,40.326,-26.46,-171.09,0.2215,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.658,40.359,-26.42,-171.36,0.1989,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.692,40.392,-26.27,-171.56,0.2066,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.724,40.425,-26.35,-171.45,0.2164,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.759,40.459,-26.22,-171.55,0.2151,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.790,40.49,-26.16,-171.63,0.2183,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.826,40.527,-24.83,-171.91,0.2028,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.860,40.561,-23.31,-172.05,0.2035,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.895,40.596,-22.57,-171.81,0.1836,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.930,40.63,-21.55,-172.09,0.1594,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.961,40.661,-21.07,-172.68,0.1596,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:40.993,40.694,-20.75,-173.21,0.1671,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.022,40.723,-20.47,-173.78,0.1797,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.058,40.758,-20.92,-174.47,0.1807,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.095,40.796,-19.12,-174.62,0.1394,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.130,40.83,-17.91,-174.2,0.1184,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.161,40.862,-16.51,-173.97,0.1146,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.184,40.885,-15.22,-174.1,0.1011,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.227,40.927,-13.04,-174.46,0.0967,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.265,40.965,-12.1,-174.64,0.0958,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.298,40.999,-12.62,-175.0,0.0987,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
2026-08-20T11:26:41.330,41.031,-13.77,-175.58,0.1143,Fokus,Ma et al. (2s eye / 3s yaw),baca_buku
